hjd mag mag_err
2456049.81476 18.444 0.021
2456049.82813 18.435 0.021
2456049.84201 18.392 0.024
2456049.85538 18.419 0.027
2456049.87087 18.39 0.024
2456049.8837 18.397 0.027
2456049.89655 18.458 0.024
2456049.90996 18.458 0.027
2456049.92292 18.468 0.026
2456049.93571 18.494 0.04
2456050.65161 18.495 0.051
2456050.66625 18.261 0.042
2456050.67888 18.445 0.036
2456050.69183 18.348 0.034
2456050.70455 18.384 0.032
2456050.71813 18.508 0.037
2456050.7309 18.37 0.029
2456050.76489 18.428 0.031
2456050.78778 18.447 0.033
2456050.80129 18.485 0.03
2456050.81463 18.435 0.027
2456050.82806 18.5 0.028
2456050.8412 18.472 0.032
2456050.85425 18.393 0.029
2456050.86721 18.37 0.026
2456050.88008 18.374 0.027
2456050.89318 18.404 0.028
2456050.90592 18.408 0.028
2456050.91879 18.43 0.031
2456050.93185 18.41 0.035
2456051.6493 18.398 0.039
2456051.66097 18.29 0.032
2456051.67388 18.344 0.03
2456051.72476 18.355 0.029
2456051.73748 18.386 0.03
2456051.75029 18.381 0.027
2456052.64928 18.491 0.049
2456052.66207 18.513 0.045
2456052.67474 18.479 0.046
2456052.68749 18.453 0.037
2456052.70013 18.427 0.039
2456052.72265 18.481 0.037
2456052.74507 18.467 0.035
2456052.75775 18.405 0.034
2456052.77084 18.423 0.031
2456052.78389 18.421 0.032
2456052.7969 18.515 0.035
2456052.80993 18.475 0.034
2456052.82443 18.508 0.037
2456052.83736 18.431 0.031
2456052.8509 18.432 0.029
2456052.86373 18.446 0.031
2456052.87701 18.361 0.027
2456052.88968 18.461 0.028
2456052.90259 18.467 0.029
2456052.91538 18.351 0.027
2456052.92823 18.475 0.032
2456052.941 18.38 0.067
2456053.64791 18.382 0.05
2456053.65634 18.463 0.049
2456053.66934 18.497 0.044
2456053.68403 18.425 0.04
2456053.6967 18.316 0.039
2456053.70937 18.452 0.039
2456053.72192 18.436 0.037
2456053.73443 18.384 0.031
2456053.75684 18.453 0.032
2456053.77881 18.379 0.026
2456053.79182 18.424 0.026
2456053.80475 18.335 0.027
2456053.83141 18.452 0.032
2456053.84512 18.452 0.033
2456053.86013 18.361 0.027
2456053.87442 18.365 0.042
2456053.88847 18.342 0.03
2456053.90111 18.428 0.032
2456053.91422 18.332 0.052
2456053.92754 18.361 0.034
2456054.86431 18.475 0.033
2456054.87607 18.44 0.032
2456054.88591 18.435 0.039
2456054.89746 18.404 0.03
2456054.90748 18.406 0.042
2456056.86877 18.435 0.043
2456057.67264 18.472 0.058
2456057.73463 18.403 0.058
2456057.76573 18.41 0.061
2456057.80562 18.406 0.042
2456057.83296 18.428 0.04
2456057.86585 18.467 0.039
2456057.89729 18.399 0.038
2456057.91192 18.421 0.038
2456057.93057 18.424 0.034
2456058.66324 18.46 0.044
2456058.68593 18.444 0.039
2456058.69972 18.375 0.033
2456058.71251 18.382 0.033
2456058.72717 18.436 0.042
2456058.73962 18.411 0.033
2456058.75229 18.397 0.028
2456058.76483 18.414 0.03
2456058.7795 18.427 0.029
2456058.79637 18.392 0.027
2456058.81399 18.45 0.032
2456058.82949 18.444 0.032
2456058.84297 18.374 0.028
2456058.85759 18.468 0.034
2456058.87027 18.371 0.03
2456058.88464 18.372 0.025
2456058.89724 18.591 0.034
2456058.9102 18.439 0.032
2456058.92311 18.505 0.038
2456058.9372 18.443 0.05
2456059.65909 18.384 0.035
2456059.67939 18.439 0.037
2456059.69198 18.427 0.039
2456059.70535 18.429 0.029
2456059.71781 18.389 0.035
2456059.73064 18.42 0.035
2456059.74332 18.442 0.036
2456059.75606 18.445 0.042
2456059.76905 18.487 0.033
2456059.78217 18.465 0.027
2456059.80545 18.403 0.025
2456059.82921 18.422 0.026
2456059.84221 18.387 0.024
2456059.8552 18.373 0.023
2456059.86801 18.439 0.029
2456059.88122 18.466 0.028
2456059.89416 18.407 0.026
2456059.9069 18.517 0.032
2456059.9201 18.383 0.026
2456059.93322 18.421 0.032
2456060.77308 18.409 0.027
2456060.78945 18.411 0.026
2456060.80613 18.363 0.027
2456061.66844 18.464 0.038
2456061.68154 18.442 0.036
2456061.69455 18.476 0.038
2456061.70736 18.629 0.045
2456061.72027 18.437 0.036
2456061.73336 18.366 0.032
2456061.75699 18.411 0.025
2456061.77985 18.431 0.024
2456061.7943 18.434 0.025
2456061.80796 18.449 0.03
2456061.82163 18.432 0.028
2456061.83432 18.461 0.025
2456061.84687 18.416 0.025
2456061.85972 18.516 0.031
2456061.87221 18.401 0.028
2456061.88514 18.369 0.028
2456061.89801 18.436 0.033
2456061.91101 18.409 0.036
2456061.92367 18.393 0.029
2456061.9368 18.502 0.036
2456062.64739 18.423 0.044
2456062.66152 18.363 0.034
2456062.67619 18.437 0.038
2456062.69089 18.414 0.037
2456062.70402 18.376 0.034
2456062.71734 18.517 0.038
2456062.73039 18.532 0.044
2456062.74335 18.501 0.04
2456062.75618 18.429 0.034
2456062.76887 18.444 0.036
2456062.79297 18.493 0.034
2456062.81708 18.421 0.031
2456062.83107 18.382 0.028
2456062.84414 18.399 0.026
2456062.85704 18.441 0.029
2456062.86976 18.38 0.028
2456062.88246 18.386 0.031
2456062.89509 18.444 0.034
2456062.90779 18.463 0.038
2456062.92044 18.406 0.042
2456062.93295 18.41 0.032
2456063.73515 18.515 0.05
2456063.77218 18.399 0.047
2456063.78534 18.354 0.04
2456063.80034 18.511 0.042
2456063.8133 18.49 0.037
2456063.82592 18.357 0.044
2456063.83885 18.444 0.042
2456063.86164 18.446 0.032
2456063.87464 18.503 0.035
2456063.89656 18.523 0.034
2456063.90913 18.437 0.034
2456063.9218 18.416 0.036
2456063.93511 18.383 0.039
2456064.65976 18.356 0.032
2456064.71024 18.387 0.025
2456064.72302 18.401 0.025
2456064.73591 18.439 0.022
2456064.74873 18.379 0.021
2456064.7715 18.442 0.023
2456064.79729 18.371 0.021
2456064.81315 18.52 0.025
2456064.82587 18.461 0.027
2456064.83934 18.385 0.025
2456064.85278 18.422 0.026
2456064.86588 18.419 0.027
2456064.88182 18.418 0.026
2456064.89452 18.412 0.026
2456064.90784 18.422 0.026
2456064.92031 18.41 0.026
2456064.93303 18.439 0.03
2456065.61577 18.429 0.045
2456065.63078 18.429 0.034
2456065.64349 18.363 0.032
2456065.65604 18.38 0.028
2456065.66894 18.442 0.028
2456065.68195 18.396 0.027
2456065.69466 18.39 0.025
2456065.70743 18.457 0.025
2456065.72988 18.438 0.023
2456065.74272 18.398 0.023
2456065.76817 18.419 0.029
2456065.78114 18.451 0.024
2456065.79622 18.454 0.028
2456065.80955 18.41 0.027
2456065.82236 18.446 0.029
2456065.8356 18.438 0.028
2456065.84862 18.354 0.022
2456066.60625 18.466 0.035
2456066.62068 18.393 0.029
2456066.63325 18.328 0.029
2456066.6458 18.44 0.028
2456066.65848 18.45 0.031
2456066.67118 18.469 0.027
2456066.68389 18.369 0.025
2456066.69657 18.439 0.027
2456066.70918 18.469 0.029
2456066.72196 18.435 0.029
2456066.74665 18.449 0.025
2456066.7596 18.403 0.024
2456066.78643 18.376 0.023
2456066.80037 18.36 0.025
2456066.8136 18.41 0.031
2456066.82652 18.433 0.025
2456066.84157 18.423 0.023
2456066.85426 18.486 0.027
2456066.86891 18.466 0.024
2456066.8819 18.457 0.025
2456066.89446 18.427 0.025
2456066.9072 18.439 0.028
2456066.9201 18.419 0.023
2456066.93262 18.413 0.028
2456066.94525 18.466 0.045
2456067.59244 18.363 0.037
2456067.60637 18.43 0.028
2456067.61902 18.458 0.031
2456067.63161 18.462 0.026
2456067.64678 18.481 0.028
2456067.65963 18.431 0.028
2456067.67243 18.47 0.029
2456067.68499 18.462 0.028
2456067.69772 18.49 0.027
2456067.71075 18.362 0.023
2456067.72348 18.4 0.023
2456067.74665 18.439 0.023
2456067.75972 18.424 0.023
2456067.77328 18.417 0.023
2456067.79794 18.442 0.027
2456067.81114 18.439 0.026
2456067.82408 18.381 0.022
2456067.83682 18.396 0.023
2456067.85044 18.454 0.023
2456067.86302 18.397 0.024
2456067.87569 18.382 0.027
2456067.88828 18.473 0.028
2456067.90102 18.429 0.026
2456067.91352 18.402 0.025
2456067.92614 18.49 0.041
2456067.93877 18.351 0.034
2456068.60618 18.445 0.031
2456068.62783 18.479 0.031
2456068.64233 18.448 0.029
2456068.66286 18.365 0.027
2456068.67849 18.433 0.027
2456068.69559 18.377 0.025
2456068.70958 18.396 0.025
2456068.72534 18.447 0.024
2456068.7398 18.426 0.023
2456068.76175 18.388 0.02
2456068.78203 18.466 0.022
2456068.82326 18.421 0.024
2456068.83745 18.376 0.023
2456068.85175 18.465 0.027
2456068.86619 18.397 0.024
2456068.88221 18.409 0.026
2456068.89647 18.448 0.029
2456068.91225 18.544 0.037
2456068.92623 18.482 0.034
2456069.60003 18.293 0.03
2456069.61444 18.358 0.026
2456069.62924 18.449 0.027
2456069.66055 18.385 0.029
2456069.67299 18.323 0.027
2456069.68569 18.393 0.028
2456069.70044 18.484 0.026
2456069.71472 18.387 0.025
2456069.72746 18.447 0.027
2456069.73993 18.455 0.023
2456069.7648 18.436 0.021
2456069.77982 18.408 0.02
2456069.80712 18.404 0.025
2456069.82142 18.385 0.021
2456069.83605 18.499 0.024
2456069.8488 18.427 0.022
2456069.86392 18.379 0.022
2456069.87664 18.43 0.023
2456069.88934 18.404 0.025
2456069.9021 18.465 0.024
2456069.91489 18.426 0.023
2456069.92746 18.381 0.025
2456069.94027 18.387 0.036
2456070.58385 18.456 0.041
2456070.59683 18.359 0.036
2456070.60968 18.4 0.042
2456070.62242 18.568 0.05
2456070.63507 18.506 0.041
2456070.6478 18.413 0.035
2456070.66053 18.303 0.029
2456070.6749 18.356 0.028
2456070.68762 18.38 0.026
2456070.70041 18.406 0.026
2456070.71327 18.437 0.034
2456070.72587 18.403 0.027
2456070.73835 18.427 0.028
2456070.76157 18.36 0.024
2456070.77463 18.333 0.025
2456070.79888 18.396 0.027
2456070.81195 18.317 0.026
2456070.82468 18.447 0.026
2456070.83713 18.417 0.025
2456070.85173 18.41 0.026
2456070.86456 18.374 0.024
2456070.87728 18.429 0.026
2456070.89029 18.464 0.028
2456070.90304 18.452 0.033
2456070.91674 18.479 0.032
2456070.92941 18.495 0.034
2456070.94223 18.479 0.049
2456071.58262 18.411 0.038
2456071.59708 18.349 0.027
2456071.60966 18.433 0.028
2456071.6224 18.382 0.032
2456071.64889 18.469 0.028
2456071.66339 18.431 0.026
2456071.67597 18.437 0.031
2456071.68853 18.481 0.034
2456071.70107 18.512 0.027
2456071.71463 18.432 0.027
2456071.72724 18.405 0.027
2456071.74891 18.399 0.027
2456071.76252 18.393 0.031
2456071.79061 18.472 0.033
2456071.80346 18.423 0.029
2456071.81633 18.47 0.028
2456071.83044 18.422 0.028
2456071.84296 18.401 0.025
2456071.85562 18.435 0.03
2456071.86856 18.442 0.029
2456071.88115 18.408 0.026
2456071.89398 18.407 0.026
2456071.90651 18.377 0.042
2456071.91893 18.531 0.052
2456071.93147 18.488 0.044
2456072.61801 18.396 0.036
2456075.59248 18.429 0.029
2456075.60665 18.388 0.026
2456075.61925 18.419 0.024
2456075.63185 18.435 0.026
2456075.64479 18.399 0.022
2456075.65766 18.327 0.028
2456075.6703 18.418 0.022
2456075.68308 18.403 0.021
2456075.69909 18.414 0.023
2456075.71175 18.433 0.028
2456075.73388 18.444 0.025
2456075.75231 18.429 0.022
2456075.77593 18.383 0.024
2456075.78865 18.41 0.022
2456075.80163 18.415 0.022
2456075.81441 18.348 0.02
2456075.82818 18.438 0.024
2456075.84083 18.39 0.023
2456075.85348 18.402 0.025
2456075.87264 18.442 0.027
2456076.57101 18.406 0.036
2456076.58371 18.472 0.038
2456076.59627 18.488 0.036
2456076.60916 18.422 0.031
2456076.62196 18.439 0.03
2456076.63789 18.42 0.034
2456076.65081 18.476 0.032
2456076.67215 18.506 0.029
2456076.68469 18.404 0.031
2456076.69746 18.368 0.023
2456076.71927 18.355 0.024
2456076.7319 18.449 0.025
2456076.75453 18.507 0.024
2456076.76786 18.449 0.025
2456076.78093 18.376 0.027
2456076.79401 18.371 0.024
2456076.80689 18.444 0.026
2456076.81964 18.399 0.025
2456076.83239 18.437 0.033
2456076.84906 18.395 0.031
2456076.86897 18.485 0.039
2456076.88176 18.45 0.036
2456076.89553 18.549 0.044
2456076.91465 18.432 0.032
2456076.92733 18.493 0.044
2456076.93971 18.425 0.053
2456077.70822 18.302 0.026
2456077.72285 18.387 0.029
2456077.75592 18.415 0.026
2456077.77077 18.479 0.029
2456077.79364 18.507 0.025
2456077.81487 18.412 0.028
2456077.82839 18.414 0.027
2456077.84116 18.471 0.026
2456077.85591 18.461 0.026
2456077.86858 18.402 0.029
2456077.88472 18.398 0.029
2456077.89728 18.389 0.029
2456077.91002 18.546 0.035
2456077.92262 18.473 0.03
2456077.93593 18.45 0.041
2456078.59268 18.467 0.038
2456078.60545 18.465 0.033
2456078.6178 18.484 0.03
2456078.6303 18.5 0.036
2456078.64323 18.421 0.028
2456078.65591 18.383 0.033
2456078.66882 18.435 0.026
2456078.68162 18.429 0.026
2456078.69439 18.361 0.025
2456078.71854 18.389 0.024
2456078.73172 18.449 0.023
2456078.75719 18.451 0.025
2456078.77127 18.44 0.024
2456078.7857 18.477 0.027
2456078.79832 18.47 0.024
2456078.81125 18.401 0.024
2456078.82393 18.392 0.027
2456078.83652 18.392 0.026
2456078.85152 18.435 0.026
2456078.86804 18.408 0.026
2456078.88069 18.401 0.027
2456078.89345 18.427 0.029
2456078.9062 18.454 0.031
2456078.92021 18.361 0.033
2456079.55638 18.366 0.033
2456079.5689 18.438 0.033
2456079.58151 18.433 0.028
2456079.59565 18.498 0.029
2456079.60822 18.461 0.027
2456079.62077 18.457 0.027
2456079.63337 18.392 0.027
2456079.64609 18.509 0.028
2456079.65873 18.445 0.025
2456079.67152 18.382 0.025
2456079.69201 18.374 0.027
2456079.71212 18.424 0.026
2456079.73413 18.379 0.024
2456079.75765 18.418 0.023
2456079.77236 18.489 0.031
2456079.78559 18.411 0.028
2456079.79883 18.456 0.028
2456079.81151 18.397 0.028
2456079.83671 18.463 0.027
2456079.84957 18.411 0.028
2456079.86219 18.491 0.025
2456079.87478 18.413 0.025
2456079.88738 18.387 0.026
2456079.90204 18.437 0.03
2456079.91458 18.531 0.034
2456079.92718 18.468 0.036
2456079.94081 18.578 0.05
2456080.56585 18.278 0.037
2456080.57853 18.42 0.043
2456080.59118 18.37 0.037
2456080.60383 18.434 0.037
2456080.61657 18.444 0.041
2456080.64207 18.363 0.032
2456080.65478 18.478 0.035
2456080.67233 18.397 0.03
2456080.68615 18.438 0.028
2456080.70299 18.436 0.027
2456080.7177 18.451 0.027
2456080.7305 18.393 0.028
2456080.74435 18.451 0.03
2456080.75775 18.408 0.026
2456080.77121 18.453 0.028
2456080.78404 18.481 0.034
2456080.79705 18.387 0.027
2456080.81941 18.426 0.03
2456080.83234 18.446 0.03
2456080.85438 18.508 0.038
2456080.86712 18.425 0.04
2456080.87983 18.331 0.033
2456080.8953 18.407 0.035
2456080.9119 18.524 0.03
2456080.92459 18.406 0.028
2456080.9371 18.362 0.035
2456080.9496 18.46 0.071
2456081.56111 18.413 0.054
2456081.57577 18.432 0.045
2456081.58846 18.332 0.04
2456081.60093 18.409 0.044
2456081.61355 18.453 0.051
2456081.62625 18.405 0.038
2456081.64037 18.338 0.046
2456081.65445 18.412 0.034
2456081.66731 18.441 0.032
2456081.67976 18.508 0.036
2456081.6999 18.377 0.027
2456081.71268 18.432 0.027
2456081.72531 18.412 0.03
2456081.73829 18.462 0.03
2456081.75194 18.365 0.031
2456081.7743 18.424 0.028
2456081.78688 18.407 0.027
2456081.8067 18.475 0.033
2456081.82268 18.404 0.032
2456081.83563 18.397 0.029
2456081.84995 18.35 0.034
2456081.86286 18.468 0.038
2456081.87576 18.457 0.038
2456081.88857 18.388 0.045
2456081.91098 18.473 0.056
2456081.92391 18.496 0.063
2456081.93657 18.272 0.047
2456081.94885 18.408 0.099
2456082.59459 18.515 0.055
2456082.62025 18.533 0.053
2456082.63332 18.388 0.058
2456082.64624 18.409 0.06
2456082.65936 18.478 0.069
2456082.67295 18.487 0.061
2456082.69732 18.466 0.061
2456082.7101 18.472 0.056
2456082.72309 18.549 0.062
2456082.73457 18.447 0.061
2456082.7814 18.409 0.065
2456082.80043 18.4 0.059
2456082.81194 18.463 0.06
2456082.82577 18.334 0.048
2456082.83849 18.485 0.056
2456082.84987 18.421 0.061
2456082.86277 18.488 0.06
2456082.87546 18.372 0.061
2456082.89152 18.542 0.089
2456082.90745 18.449 0.078
2456085.55744 18.433 0.049
2456085.57078 18.363 0.042
2456085.58353 18.491 0.048
2456085.59639 18.524 0.067
2456085.62233 18.367 0.032
2456085.63344 18.451 0.039
2456085.64607 18.457 0.043
2456085.65865 18.382 0.039
2456085.66969 18.357 0.03
2456085.68091 18.274 0.031
2456085.69209 18.434 0.035
2456085.71125 18.449 0.047
2456085.74273 18.416 0.064
2456085.75654 18.429 0.031
2456085.76987 18.399 0.032
2456085.78265 18.447 0.035
2456085.79532 18.397 0.033
2456085.80826 18.426 0.036
2456085.82153 18.371 0.048
2456085.83418 18.493 0.052
2456085.84702 18.442 0.073
2456085.86126 18.376 0.056
2456085.87399 18.476 0.072
2456085.88663 18.427 0.059
2456085.91435 18.443 0.059
2456085.92691 18.431 0.056
2456086.5504 18.387 0.034
2456086.5639 18.373 0.033
2456086.57656 18.343 0.032
2456086.59128 18.471 0.031
2456086.60428 18.438 0.035
2456086.61701 18.412 0.033
2456086.63371 18.421 0.028
2456086.64738 18.397 0.025
2456086.66006 18.365 0.023
2456086.67371 18.519 0.032
2456086.68638 18.387 0.026
2456086.70892 18.406 0.025
2456086.72303 18.372 0.023
2456086.74949 18.431 0.026
2456086.76239 18.477 0.029
2456086.77512 18.475 0.026
2456086.7878 18.417 0.029
2456086.80055 18.593 0.042
2456086.81532 18.416 0.03
2456086.83261 18.487 0.03
2456086.85081 18.402 0.031
2456086.86485 18.524 0.04
2456086.87742 18.421 0.036
2456086.89223 18.381 0.043
2456086.9074 18.282 0.042
2456086.92107 18.457 0.06
2456087.54004 18.535 0.042
2456087.58337 18.462 0.031
2456087.596 18.533 0.038
2456087.60851 18.471 0.038
2456087.72035 18.49 0.046
2456087.73898 18.374 0.038
2456087.76318 18.473 0.028
2456087.77674 18.452 0.028
2456087.80076 18.39 0.032
2456087.81433 18.403 0.03
2456087.82774 18.394 0.029
2456087.84045 18.444 0.036
2456087.85475 18.533 0.05
2456088.55325 18.395 0.035
2456088.56824 18.352 0.028
2456088.58083 18.442 0.028
2456088.59341 18.423 0.028
2456088.60594 18.396 0.024
2456088.61914 18.431 0.025
2456088.6318 18.425 0.024
2456088.64439 18.432 0.027
2456088.65701 18.411 0.021
2456088.66957 18.37 0.022
2456088.68248 18.409 0.023
2456089.623 18.446 0.027
2456089.63566 18.425 0.026
2456089.64865 18.404 0.025
2456089.66208 18.492 0.028
2456089.67446 18.451 0.026
2456089.68698 18.662 0.03
2456089.72163 18.466 0.026
2456089.7353 18.488 0.031
2456089.75754 18.348 0.027
2456089.77107 18.4 0.028
2456089.78593 18.46 0.028
2456089.79859 18.502 0.035
2456089.81128 18.458 0.03
2456089.84706 18.384 0.031
2456089.86 18.542 0.039
2456089.91021 18.548 0.044
2456089.92169 18.401 0.045
2456092.56661 18.384 0.035
2456092.57917 18.407 0.031
2456092.59176 18.477 0.032
2456092.60463 18.44 0.03
2456092.61722 18.464 0.03
2456092.62984 18.317 0.033
2456092.64244 18.303 0.027
2456092.65757 18.389 0.03
2456092.67017 18.458 0.029
2456092.75921 18.33 0.025
2456092.77536 18.381 0.023
2456092.79963 18.457 0.029
2456092.85545 18.501 0.037
2456092.86918 18.522 0.046
2456092.88942 18.385 0.043
2456092.90226 18.528 0.048
2456093.54455 18.426 0.031
2456093.55701 18.422 0.031
2456093.57229 18.418 0.03
2456093.58612 18.427 0.029
2456093.59883 18.353 0.03
2456093.61162 18.5 0.033
2456093.62417 18.403 0.027
2456093.63666 18.434 0.03
2456093.64949 18.516 0.035
2456093.66214 18.438 0.03
2456093.68467 18.447 0.027
2456093.69725 18.452 0.026
2456093.72264 18.437 0.024
2456093.75899 18.387 0.026
2456093.77216 18.373 0.037
2456093.78458 18.561 0.046
2456093.79728 18.467 0.033
2456093.80984 18.467 0.048
2456093.82459 18.466 0.036
2456093.83708 18.437 0.036
2456093.85062 18.344 0.037
2456093.86316 18.476 0.04
2456093.88171 18.426 0.037
2456094.54668 18.445 0.041
2456094.56102 18.547 0.052
2456094.58416 18.452 0.041
2456094.61046 18.404 0.039
2456094.623 18.331 0.037
2456094.63558 18.458 0.042
2456094.64808 18.452 0.029
2456094.66058 18.561 0.041
2456094.67309 18.409 0.033
2456094.68588 18.364 0.032
2456094.70871 18.454 0.033
2456094.7229 18.452 0.04
2456094.74511 18.481 0.034
2456094.75749 18.488 0.028
2456094.77011 18.411 0.031
2456094.78264 18.481 0.033
2456094.79582 18.416 0.028
2456094.80912 18.419 0.03
2456094.82266 18.462 0.032
2456094.83543 18.47 0.034
2456094.84836 18.507 0.05
2456094.86118 18.537 0.04
2456094.88541 18.568 0.053
2456094.89836 18.449 0.051
2456094.90984 18.541 0.052
2456096.5686 18.381 0.041
2456096.58345 18.259 0.029
2456096.59626 18.411 0.032
2456096.60991 18.379 0.028
2456096.62632 18.384 0.026
2456096.64242 18.418 0.03
2456096.65507 18.34 0.028
2456096.66835 18.393 0.028
2456096.68175 18.403 0.031
2456096.71688 18.372 0.037
2456096.72966 18.378 0.033
2456096.7437 18.408 0.036
2456096.75635 18.39 0.031
2456096.76892 18.345 0.031
2456096.78158 18.36 0.031
2456096.79568 18.456 0.034
2456096.80825 18.408 0.042
2456096.82321 18.538 0.041
2456096.83656 18.511 0.038
2456096.84907 18.47 0.042
2456096.86375 18.494 0.048
2456096.87639 18.526 0.047
2456096.89151 18.512 0.051
2456096.90158 18.349 0.052
2456097.6586 18.395 0.034
2456097.67202 18.445 0.032
2456097.70463 18.353 0.035
2456097.72248 18.502 0.038
2456097.74471 18.517 0.042
2456097.75831 18.454 0.036
2456097.77082 18.415 0.037
2456097.78345 18.397 0.032
2456097.79614 18.437 0.033
2456097.80864 18.408 0.033
2456097.82111 18.472 0.035
2456097.8337 18.47 0.039
2456097.84626 18.397 0.035
2456097.86074 18.499 0.039
2456097.87412 18.65 0.05
2456097.88666 18.464 0.049
2456097.89942 18.583 0.051
2456098.54061 18.423 0.043
2456098.55526 18.521 0.048
2456098.57275 18.466 0.043
2456098.58945 18.494 0.037
2456098.60405 18.39 0.036
2456098.61661 18.461 0.041
2456098.62908 18.413 0.031
2456098.64167 18.403 0.036
2456098.65423 18.462 0.033
2456098.66702 18.411 0.029
2456098.68017 18.378 0.033
2456098.70516 18.438 0.038
2456098.72883 18.44 0.026
2456098.7432 18.445 0.028
2456098.75584 18.406 0.03
2456098.7687 18.479 0.027
2456098.78359 18.472 0.032
2456098.7964 18.478 0.029
2456098.80922 18.494 0.032
2456098.82246 18.45 0.048
2456098.83511 18.464 0.034
2456098.84783 18.474 0.035
2456098.86046 18.473 0.039
2456098.87303 18.443 0.044
2456098.88611 18.631 0.052
2456098.8958 18.544 0.061
2456099.59735 18.503 0.051
2456099.63467 18.558 0.047
2456099.72029 18.442 0.046
2456099.74331 18.559 0.048
2456099.77444 18.451 0.039
2456099.78713 18.358 0.042
2456100.50899 18.42 0.04
2456100.52233 18.412 0.037
2456100.53485 18.392 0.04
2456100.56541 18.489 0.042
2456100.57797 18.362 0.036
2456100.59294 18.408 0.037
2456100.60533 18.331 0.031
2456100.61784 18.49 0.038
2456100.63029 18.47 0.031
2456100.64297 18.466 0.029
2456100.66496 18.424 0.022
2456100.67841 18.444 0.023
2456100.70293 18.453 0.027
2456100.71634 18.422 0.029
2456100.72915 18.456 0.028
2456100.74219 18.42 0.026
2456100.75474 18.541 0.032
2456100.76731 18.449 0.038
2456100.77996 18.464 0.044
2456100.80246 18.417 0.04
2456100.81566 18.476 0.049
2456100.83041 18.467 0.04
2456100.8431 18.52 0.039
2456100.85557 18.563 0.052
2456100.86811 18.293 0.046
2456100.8807 18.426 0.04
2456101.50591 18.385 0.035
2456101.51905 18.501 0.036
2456101.53172 18.413 0.029
2456101.54443 18.428 0.038
2456101.55704 18.461 0.033
2456101.56953 18.5 0.034
2456101.58199 18.442 0.031
2456101.59456 18.406 0.029
2456101.60756 18.345 0.027
2456101.62014 18.374 0.025
2456101.63289 18.396 0.025
2456101.64709 18.431 0.024
2456101.65978 18.455 0.024
2456101.67268 18.42 0.023
2456101.69938 18.408 0.024
2456101.72151 18.402 0.023
2456101.73459 18.402 0.025
2456101.74723 18.454 0.027
2456101.76001 18.434 0.027
2456101.77338 18.407 0.03
2456101.78595 18.43 0.029
2456101.79947 18.426 0.03
2456101.81665 18.54 0.039
2456101.82985 18.52 0.041
2456101.84698 18.435 0.04
2456101.85962 18.474 0.046
2456102.49792 18.376 0.057
2456102.50732 18.529 0.062
2456102.5214 18.42 0.048
2456102.53385 18.451 0.04
2456102.54631 18.419 0.034
2456102.55881 18.564 0.037
2456102.58179 18.419 0.035
2456102.59471 18.356 0.028
2456102.61635 18.342 0.03
2456102.62945 18.404 0.03
2456102.64196 18.415 0.027
2456102.6557 18.376 0.027
2456102.66846 18.353 0.027
2456102.68151 18.376 0.028
2456102.69624 18.328 0.027
2456102.70897 18.504 0.027
2456102.72158 18.426 0.027
2456102.7344 18.457 0.025
2456102.7469 18.423 0.024
2456102.76051 18.414 0.024
2456102.7732 18.405 0.024
2456102.78704 18.419 0.027
2456102.80033 18.512 0.034
2456102.81374 18.439 0.03
2456102.8275 18.504 0.037
2456102.84026 18.477 0.046
2456102.85391 18.51 0.042
2456102.86809 18.425 0.043
2456102.87924 18.433 0.05
2456103.48569 18.463 0.048
2456103.49544 18.528 0.047
2456103.51089 18.401 0.037
2456103.52406 18.433 0.032
2456103.53781 18.457 0.031
2456103.55021 18.372 0.03
2456103.56418 18.436 0.03
2456103.57739 18.41 0.032
2456103.58987 18.423 0.028
2456103.6043 18.367 0.025
2456103.6281 18.363 0.022
2456103.64075 18.436 0.023
2456103.66268 18.441 0.024
2456103.67524 18.369 0.025
2456103.68975 18.448 0.03
2456103.70303 18.467 0.03
2456103.71589 18.519 0.031
2456103.73064 18.473 0.031
2456103.74319 18.437 0.028
2456103.75576 18.373 0.027
2456103.77613 18.457 0.03
2456103.79607 18.555 0.035
2456103.8093 18.418 0.033
2456103.82521 18.476 0.043
2456103.84306 18.468 0.045
2456104.48651 18.297 0.033
2456104.49279 18.377 0.038
2456104.51225 18.463 0.031
2456104.52472 18.475 0.029
2456104.53766 18.43 0.025
2456104.55015 18.391 0.023
2456104.56276 18.394 0.024
2456104.57522 18.341 0.023
2456104.58774 18.448 0.024
2456104.61137 18.434 0.023
2456104.62379 18.436 0.025
2456104.64712 18.375 0.021
2456104.66047 18.446 0.024
2456104.67307 18.344 0.024
2456104.68745 18.365 0.02
2456104.70059 18.436 0.024
2456104.7153 18.405 0.02
2456104.72782 18.441 0.022
2456104.74171 18.391 0.022
2456104.75407 18.401 0.025
2456104.76643 18.355 0.024
2456104.78121 18.415 0.03
2456104.79371 18.425 0.025
2456104.80775 18.459 0.028
2456104.82079 18.521 0.032
2456104.83973 18.506 0.037
2456104.85212 18.477 0.034
2456104.86784 18.486 0.042
2456104.87919 18.567 0.05
2456105.48545 18.317 0.053
2456105.50219 18.477 0.042
2456105.51296 18.449 0.042
2456105.52561 18.386 0.041
2456105.53826 18.278 0.032
2456105.55089 18.615 0.057
2456105.56326 18.342 0.031
2456105.57856 18.413 0.033
2456105.59926 18.458 0.032
2456105.62136 18.423 0.028
2456105.64809 18.421 0.024
