hjd mag mag_err
2455749.754 15.776 0.005
2455749.76691 15.77 0.005
2455749.77983 15.77 0.005
2455749.79354 15.778 0.005
2455749.80619 15.777 0.006
2455749.8196 15.767 0.006
2455752.54302 15.644 0.005
2455752.55557 15.639 0.005
2455752.5683 15.648 0.005
2455752.58088 15.647 0.005
2455753.47177 15.592 0.008
2455753.48224 15.586 0.008
2455753.4972 15.616 0.01
2455753.51753 15.589 0.008
2455753.5357 15.596 0.006
2455753.55131 15.591 0.007
2455753.58413 15.578 0.005
2455753.60188 15.569 0.005
2455753.64069 15.583 0.006
2455753.7079 15.57 0.004
2455753.73565 15.557 0.007
2455753.76617 15.593 0.006
2455753.78338 15.531 0.006
2455753.79806 15.556 0.007
2455757.51154 15.269 0.007
2455757.51333 15.253 0.007
2455757.52133 15.252 0.008
2455757.5234 15.237 0.006
2455757.52847 15.232 0.009
2455757.53362 15.235 0.006
2455759.7988 14.847 0.003
2455759.80404 14.859 0.003
2455759.81653 14.866 0.004
2455759.82776 14.843 0.003
2455760.46213 14.678 0.004
2455760.48764 14.669 0.003
2455760.50003 14.67 0.003
2455760.51258 14.664 0.003
2455760.52927 14.658 0.003
2455760.55636 14.666 0.003
2455760.56902 14.641 0.002
2455760.58185 14.651 0.003
2455760.5945 14.666 0.003
2455760.62005 14.623 0.002
2455760.63805 14.628 0.003
2455760.65077 14.616 0.002
2455760.66865 14.618 0.002
2455760.68142 14.599 0.002
2455760.69619 14.604 0.002
2455760.72013 14.596 0.002
2455760.73271 14.591 0.002
2455760.7455 14.586 0.002
2455760.75839 14.581 0.002
2455760.77096 14.581 0.002
2455760.78353 14.577 0.002
2455760.79605 14.572 0.002
2455760.80865 14.571 0.002
2455760.8211 14.555 0.002
2455761.48722 14.31 0.001
2455761.50208 14.285 0.001
2455761.51647 14.291 0.001
2455761.53104 14.282 0.001
2455761.54531 14.273 0.001
2455761.55963 14.263 0.001
2455761.58755 14.253 0.001
2455761.61082 14.243 0.001
2455761.62708 14.216 0.001
2455762.48069 13.724 0.001
2455762.4961 13.72 0.001
2455762.50867 13.705 0.001
2455762.52133 13.704 0.001
2455762.53436 13.686 0.001
2455762.54695 13.677 0.001
2455762.55952 13.653 0.001
2455762.57229 13.639 0.001
2455762.58859 13.629 0.001
2455762.60135 13.62 0.001
2455762.61391 13.607 0.001
2455762.62696 13.6 0.001
2455762.6403 13.593 0.001
2455762.65316 13.581 0.001
2455762.66672 13.569 0.001
2455762.6904 13.552 0.001
2455762.70293 13.54 0.001
2455762.71586 13.538 0.001
2455762.72862 13.523 0.001
2455762.74477 13.513 0.001
2455762.7643 13.505 0.001
2455763.46826 13.201 0.001
2455763.47161 13.204 0.001
2455763.48422 13.213 0.001
2455763.49377 13.217 0.001
2455763.49898 13.22 0.001
2455763.50501 13.224 0.001
2455763.51371 13.227 0.001
2455763.52198 13.238 0.001
2455763.52883 13.249 0.001
2455763.53642 13.246 0.001
2455763.54297 13.257 0.001
2455763.55594 13.268 0.001
2455763.56208 13.267 0.001
2455763.57028 13.269 0.001
2455763.57796 13.265 0.001
2455763.58462 13.278 0.001
2455763.60792 13.283 0.001
2455763.61793 13.288 0.001
2455763.64151 13.299 0.001
2455763.64762 13.307 0.001
2455763.65816 13.317 0.001
2455763.67068 13.321 0.001
2455763.68336 13.324 0.001
2455763.69851 13.334 0.001
2455763.71837 13.353 0.001
2455763.73095 13.364 0.001
2455763.74346 13.38 0.001
2455763.75607 13.387 0.001
2455763.7689 13.391 0.001
2455763.78147 13.397 0.001
2455763.79417 13.405 0.001
2455763.80776 13.423 0.001
2455763.82038 13.423 0.001
2455764.47605 13.938 0.002
2455764.49387 13.947 0.002
2455764.5068 13.954 0.002
2455764.5201 13.959 0.002
2455764.53346 13.966 0.001
2455764.54662 13.983 0.001
2455764.55985 13.993 0.002
2455764.57341 13.997 0.002
2455764.5872 14.009 0.002
2455764.60225 14.016 0.002
2455764.62265 14.034 0.002
2455764.63543 14.039 0.002
2455764.65016 14.052 0.002
2455764.66416 14.053 0.002
2455764.68323 14.068 0.002
2455764.69832 14.08 0.002
2455764.71211 14.085 0.002
2455764.72649 14.095 0.002
2455764.74436 14.098 0.002
2455764.77997 14.116 0.002
2455765.46577 14.432 0.002
2455765.47872 14.434 0.002
2455765.49209 14.442 0.002
2455765.50579 14.451 0.002
2455765.52153 14.459 0.002
2455765.53528 14.468 0.002
2455765.54868 14.462 0.002
2455765.57344 14.474 0.002
2455765.5979 14.497 0.002
2455765.61176 14.501 0.002
2455765.64426 14.514 0.002
2455765.65774 14.515 0.002
2455765.67254 14.516 0.002
2455765.6874 14.518 0.002
2455765.70196 14.523 0.002
2455765.71755 14.531 0.002
2455765.73508 14.533 0.002
2455765.74784 14.539 0.002
2455765.76076 14.544 0.002
2455766.46532 14.751 0.003
2455766.47817 14.755 0.002
2455766.49114 14.761 0.002
2455766.50402 14.771 0.002
2455766.51709 14.77 0.002
2455766.53072 14.772 0.002
2455766.55838 14.782 0.003
2455766.58151 14.789 0.002
2455766.59499 14.794 0.002
2455766.60806 14.797 0.002
2455766.62137 14.797 0.002
2455766.63436 14.805 0.002
2455766.64891 14.809 0.002
2455766.66207 14.811 0.002
2455766.67517 14.816 0.002
2455766.69037 14.815 0.002
2455766.70328 14.819 0.002
2455766.71982 14.825 0.003
2455766.7338 14.819 0.003
2455766.74699 14.842 0.003
2455767.46829 14.985 0.004
2455767.48095 14.976 0.003
2455767.49531 14.985 0.003
2455767.51208 14.994 0.003
2455767.52558 14.99 0.003
2455767.54089 14.992 0.003
2455767.55517 14.996 0.003
2455767.5685 14.995 0.003
2455767.58426 14.994 0.003
2455767.59885 15.004 0.003
2455767.6291 15.007 0.003
2455767.65213 15.016 0.003
2455767.66705 15.023 0.003
2455767.69301 15.027 0.003
2455767.7081 15.015 0.003
2455767.72087 15.019 0.003
2455767.73538 15.032 0.003
2455767.74884 15.03 0.003
2455767.76294 15.035 0.003
2455767.77664 15.035 0.003
2455767.79044 15.035 0.003
2455767.80409 15.05 0.003
2455768.46902 15.14 0.003
2455768.48348 15.133 0.003
2455768.49608 15.137 0.003
2455768.50933 15.147 0.003
2455768.52331 15.145 0.003
2455768.54737 15.151 0.003
2455768.56969 15.159 0.003
2455768.58383 15.159 0.003
2455768.59742 15.16 0.003
2455768.6125 15.169 0.003
2455768.63069 15.168 0.003
2455768.6451 15.165 0.003
2455768.65917 15.162 0.003
2455768.6753 15.162 0.003
2455768.69285 15.173 0.003
2455768.70931 15.173 0.003
2455768.72221 15.179 0.003
2455768.7354 15.186 0.003
2455768.74962 15.188 0.003
2455768.76301 15.194 0.003
2455768.77567 15.189 0.003
2455768.78831 15.178 0.003
2455768.80114 15.187 0.003
2455769.46919 15.28 0.004
2455769.48241 15.264 0.003
2455769.49601 15.27 0.003
2455769.50864 15.271 0.003
2455769.52458 15.275 0.003
2455769.53719 15.272 0.003
2455769.5626 15.278 0.003
2455769.57736 15.267 0.003
2455769.5923 15.286 0.003
2455769.62038 15.281 0.003
2455769.6331 15.296 0.003
2455769.65963 15.293 0.003
2455769.67354 15.294 0.003
2455769.68976 15.307 0.003
2455769.70913 15.301 0.003
2455769.72243 15.304 0.003
2455769.73718 15.301 0.003
2455769.7515 15.301 0.003
2455769.76463 15.301 0.003
2455769.78233 15.293 0.004
2455770.65205 15.411 0.004
2455770.66562 15.387 0.004
2455770.72216 15.406 0.003
2455770.73676 15.404 0.003
2455770.74956 15.405 0.004
2455770.76363 15.401 0.004
2455775.5512 15.723 0.006
2455775.59189 15.717 0.005
2455775.60483 15.703 0.005
2455775.61804 15.712 0.006
2455775.63462 15.706 0.005
2455775.67019 15.71 0.004
2455775.69524 15.713 0.004
2455776.52477 15.765 0.006
2455776.53725 15.764 0.006
2455776.55566 15.738 0.006
2455776.58606 15.757 0.006
2455776.60448 15.781 0.006
2455776.61972 15.764 0.005
2455776.63261 15.746 0.005
2455776.6455 15.765 0.005
2455776.68553 15.759 0.005
2455776.70079 15.741 0.005
2455776.72019 15.762 0.006
2455776.7349 15.75 0.006
2455776.74904 15.765 0.006
2455777.47553 15.775 0.004
2455777.48957 15.772 0.004
2455777.50353 15.782 0.004
2455777.52003 15.774 0.004
2455777.53973 15.779 0.004
2455777.5535 15.773 0.004
2455777.57209 15.776 0.004
2455777.58622 15.782 0.004
2455777.62965 15.784 0.004
2455777.6525 15.781 0.004
2455777.66641 15.775 0.004
2455777.68999 15.798 0.004
2455777.70259 15.79 0.004
2455777.71702 15.797 0.004
2455777.75462 15.791 0.004
2455777.76742 15.795 0.004
2455778.47307 15.827 0.006
2455778.48721 15.815 0.007
2455778.50025 15.842 0.006
2455778.5246 15.828 0.005
2455778.53924 15.835 0.006
2455778.55671 15.82 0.006
2455778.57047 15.803 0.005
2455778.59144 15.808 0.005
2455778.60501 15.819 0.005
2455778.61924 15.825 0.005
2455779.57959 15.845 0.004
2455779.59506 15.85 0.004
2455779.60865 15.842 0.004
2455779.62513 15.846 0.004
2455779.63899 15.851 0.004
2455779.65489 15.859 0.005
2455779.67937 15.856 0.005
2455779.69354 15.846 0.004
2455779.70743 15.851 0.005
2455779.72034 15.837 0.005
2455779.73811 15.862 0.005
2455779.7518 15.866 0.005
2455784.49996 15.965 0.008
2455784.58974 15.966 0.005
2455784.70422 15.959 0.008
2455785.46958 16.007 0.008
2455785.48337 15.967 0.007
2455785.51382 15.992 0.007
2455785.53351 15.991 0.006
2455785.55441 15.968 0.007
2455785.57417 15.979 0.006
2455785.58601 15.981 0.006
2455785.60544 15.992 0.006
2455785.6207 15.991 0.006
2455785.63515 15.983 0.006
2455785.64989 16.003 0.007
2455785.66307 15.984 0.006
2455785.67616 15.982 0.006
2455785.69216 15.975 0.006
2455785.70494 15.992 0.007
2455785.71795 15.992 0.008
2455786.47257 16.01 0.008
2455786.48728 16.009 0.009
2455786.51686 16.026 0.008
2455786.54938 16.004 0.006
2455786.5642 16.003 0.007
2455786.57905 16.003 0.006
2455786.59369 15.995 0.006
2455786.60873 16.001 0.006
2455786.62331 15.997 0.006
2455786.63677 15.989 0.005
2455786.65138 16.016 0.005
2455786.66587 15.995 0.006
2455786.69066 16.01 0.007
2455786.72277 16.022 0.007
2455786.73769 16.0 0.007
2455787.47189 16.006 0.006
2455787.48497 15.993 0.005
2455787.51399 16.011 0.005
2455787.54276 16.018 0.005
2455787.55605 16.0 0.005
2455787.57249 16.009 0.005
2455787.58512 16.002 0.005
2455787.60033 16.001 0.005
2455787.61525 16.007 0.005
2455787.63053 16.01 0.005
2455787.64302 15.99 0.005
2455787.65603 15.99 0.005
2455787.6695 16.009 0.005
2455787.68436 16.018 0.005
2455787.69889 16.025 0.006
2455787.71521 16.003 0.006
2455787.73302 16.004 0.007
2455787.74313 16.01 0.007
2455788.47071 16.014 0.008
2455788.49005 16.029 0.006
2455788.50285 16.024 0.006
2455788.52611 16.018 0.006
2455788.55333 16.017 0.006
2455788.56705 16.024 0.006
2455788.58029 16.012 0.005
2455788.59328 16.034 0.005
2455788.60581 16.028 0.006
2455788.61861 16.015 0.005
2455788.63408 16.025 0.005
2455788.64758 16.02 0.005
2455788.66127 16.01 0.006
2455788.67483 16.006 0.006
2455788.68849 16.024 0.007
2455788.70494 16.038 0.009
2455788.71857 16.057 0.009
2455788.73159 16.042 0.008
2455788.74268 15.994 0.007
2455790.47166 16.037 0.007
2455790.48444 16.052 0.006
2455790.50644 16.042 0.006
2455790.51909 16.045 0.006
2455790.53286 16.042 0.006
2455790.55824 16.054 0.007
2455790.57119 16.061 0.007
2455790.58622 16.036 0.006
2455790.59907 16.062 0.006
2455790.6129 16.029 0.006
2455790.62544 16.037 0.007
2455790.63799 16.042 0.006
2455790.65359 16.062 0.006
2455790.66634 16.046 0.006
2455790.67907 16.04 0.005
2455790.69376 16.034 0.005
2455790.70661 16.04 0.006
2455790.71924 16.06 0.006
2455790.73196 16.047 0.006
2455791.47283 16.056 0.008
2455791.48697 16.065 0.006
2455791.50985 16.07 0.006
2455791.52288 16.079 0.007
2455791.56303 16.075 0.005
2455791.61187 16.073 0.006
2455793.47296 16.094 0.008
2455793.48793 16.09 0.006
2455793.51313 16.09 0.006
2455793.53715 16.054 0.005
2455793.55332 16.078 0.005
2455793.56627 16.074 0.005
2455793.58029 16.084 0.006
2455793.59302 16.07 0.006
2455793.60852 16.087 0.006
2455793.62108 16.079 0.006
2455793.63419 16.082 0.006
2455793.64707 16.069 0.006
2455793.6598 16.08 0.005
2455793.67341 16.084 0.006
2455793.68608 16.061 0.006
2455793.70114 16.077 0.005
2455793.71372 16.09 0.006
2455793.72787 16.084 0.008
2455794.47195 16.109 0.007
2455794.48776 16.096 0.007
2455794.50179 16.102 0.006
2455794.53108 16.091 0.006
2455794.55573 16.092 0.006
2455794.56902 16.1 0.006
2455794.58431 16.081 0.005
2455794.59735 16.091 0.007
2455794.61017 16.091 0.006
2455794.62296 16.094 0.006
2455794.63843 16.076 0.006
2455794.65207 16.101 0.006
2455794.67054 16.093 0.005
2455794.68395 16.079 0.005
2455794.69891 16.095 0.006
2455794.71934 16.072 0.006
2455795.52391 16.116 0.008
2455795.53833 16.107 0.007
2455795.56534 16.097 0.007
2455795.58279 16.129 0.007
2455795.62672 16.111 0.007
2455795.63911 16.1 0.006
2455795.6951 16.106 0.006
2455795.70847 16.117 0.007
2455795.72239 16.119 0.007
2455795.73217 16.107 0.007
2455796.47497 16.105 0.006
2455796.49898 16.117 0.006
2455796.51242 16.094 0.005
2455796.52623 16.109 0.006
2455796.56439 16.109 0.007
2455796.58199 16.101 0.007
2455796.59492 16.109 0.006
2455796.60773 16.106 0.005
2455796.62105 16.106 0.006
2455796.63385 16.108 0.005
2455796.64782 16.119 0.006
2455796.66234 16.119 0.006
2455796.6752 16.115 0.007
2455796.69088 16.096 0.006
2455796.70385 16.117 0.007
2455796.71718 16.119 0.01
2455798.67222 16.15 0.008
2455798.68484 16.152 0.009
2455799.48515 16.119 0.005
2455801.47833 16.137 0.007
2455801.50286 16.151 0.006
2455801.5301 16.143 0.007
2455801.54297 16.147 0.007
2455801.5558 16.16 0.007
2455801.56937 16.14 0.007
2455801.58192 16.153 0.006
2455801.59486 16.14 0.006
2455801.6075 16.15 0.007
2455801.62004 16.171 0.007
2455801.63283 16.179 0.007
2455801.64875 16.146 0.006
2455801.66143 16.146 0.007
2455801.67439 16.165 0.008
2455801.68882 16.142 0.009
2455801.70165 16.185 0.01
2455802.51898 16.165 0.007
2455802.54483 16.145 0.007
2455802.56046 16.173 0.006
2455802.57581 16.162 0.007
2455802.58855 16.146 0.007
2455802.64021 16.155 0.007
2455803.50572 16.165 0.006
2455803.52124 16.167 0.007
2455803.5341 16.161 0.007
2455803.58794 16.163 0.007
2455803.60547 16.148 0.007
2455804.47584 16.17 0.006
2455804.5008 16.174 0.006
2455804.52721 16.17 0.006
2455804.54 16.161 0.006
2455804.5527 16.165 0.006
2455804.56548 16.156 0.006
2455804.58048 16.167 0.006
2455804.5932 16.173 0.006
2455804.60583 16.171 0.006
2455804.61824 16.15 0.006
2455804.63106 16.17 0.006
2455804.64376 16.171 0.006
2455804.65751 16.162 0.008
2455804.67521 16.161 0.006
2455804.68772 16.17 0.006
2455805.48595 16.174 0.005
2455805.49851 16.178 0.005
2455805.52624 16.162 0.005
2455805.5392 16.171 0.006
2455805.55184 16.174 0.005
2455805.56459 16.173 0.005
2455805.57718 16.166 0.005
2455805.58973 16.164 0.005
2455805.60563 16.171 0.006
2455805.62056 16.171 0.006
2455805.63603 16.174 0.007
2455805.65402 16.185 0.007
2455805.67591 16.181 0.008
2455806.49167 16.193 0.007
2455806.51983 16.172 0.007
2455806.53449 16.185 0.006
2455806.54903 16.174 0.007
2455806.59024 16.17 0.007
2455806.61945 16.188 0.006
2455807.54569 16.18 0.007
2455807.56015 16.182 0.007
2455807.57436 16.19 0.007
2455807.58728 16.199 0.008
2455807.60241 16.182 0.007
2455807.61691 16.21 0.008
2455807.62956 16.192 0.007
2455807.64221 16.178 0.007
2455807.65469 16.218 0.008
2455812.4925 16.23 0.01
2455812.50529 16.229 0.008
2455812.5183 16.233 0.008
2455812.53277 16.191 0.008
2455812.54562 16.202 0.008
2455812.55845 16.198 0.009
2455812.57202 16.202 0.008
2455812.58497 16.215 0.007
2455812.59911 16.211 0.008
2455812.61195 16.219 0.008
2455812.62748 16.21 0.008
2455812.64026 16.219 0.008
2455812.65321 16.189 0.008
2455812.66307 16.208 0.016
2455813.46815 16.226 0.013
2455813.49847 16.217 0.006
2455813.5154 16.216 0.006
2455813.53006 16.199 0.006
2455813.54463 16.207 0.006
2455813.55746 16.203 0.006
2455813.57025 16.202 0.006
2455813.58293 16.21 0.005
2455813.59565 16.2 0.005
2455813.60809 16.206 0.006
2455813.62072 16.206 0.005
2455813.63344 16.208 0.006
2455813.64596 16.199 0.005
2455813.65759 16.196 0.005
2455815.47179 16.192 0.009
2455815.49506 16.219 0.006
2455815.51275 16.205 0.005
2455815.52542 16.224 0.005
2455815.53826 16.223 0.005
2455815.5512 16.213 0.005
2455815.56385 16.223 0.005
2455815.58575 16.215 0.005
2455815.59846 16.222 0.005
2455815.61104 16.214 0.005
2455815.62361 16.23 0.005
2455815.63622 16.217 0.005
2455815.64892 16.22 0.005
2455815.66002 16.212 0.006
2455816.47308 16.215 0.008
2455816.49676 16.228 0.006
2455816.50951 16.233 0.005
2455816.5314 16.22 0.006
2455816.54422 16.229 0.006
2455816.55696 16.219 0.006
2455816.56958 16.221 0.005
2455816.58255 16.225 0.006
2455816.59518 16.225 0.006
2455816.60791 16.216 0.007
2455816.62056 16.213 0.007
2455816.63544 16.233 0.008
2455817.4758 16.231 0.008
2455817.49796 16.237 0.005
2455817.51071 16.232 0.005
2455817.53262 16.229 0.006
2455817.54522 16.225 0.006
2455817.55798 16.239 0.006
2455817.57057 16.228 0.007
2455817.58442 16.234 0.007
2455817.59714 16.233 0.007
2455817.60964 16.238 0.007
2455817.62225 16.24 0.007
2455817.63613 16.199 0.008
2455817.65041 16.234 0.008
2455818.47715 16.255 0.01
2455818.50154 16.236 0.006
2455818.51408 16.239 0.007
2455818.52664 16.253 0.007
2455818.53941 16.232 0.007
2455818.55216 16.251 0.007
2455818.56471 16.239 0.007
2455818.57739 16.21 0.007
2455818.59054 16.238 0.008
2455818.60399 16.229 0.008
2455818.61787 16.245 0.009
2455818.63222 16.257 0.01
2455819.4772 16.221 0.008
2455819.48978 16.23 0.007
2455819.51369 16.248 0.006
2455819.53534 16.226 0.006
2455819.54808 16.229 0.006
2455819.56055 16.232 0.006
2455819.57299 16.236 0.006
2455819.58557 16.224 0.006
2455819.59823 16.228 0.006
2455819.61228 16.238 0.006
2455819.62486 16.232 0.006
2455819.63812 16.231 0.006
2455819.65077 16.256 0.007
2455820.47784 16.265 0.01
2455820.49139 16.248 0.008
2455820.50404 16.226 0.008
2455820.51666 16.223 0.007
2455820.53847 16.253 0.007
2455820.55103 16.236 0.006
2455820.5637 16.23 0.007
2455820.57618 16.229 0.007
2455820.58882 16.224 0.006
2455820.60156 16.226 0.007
2455820.6141 16.239 0.007
2455820.62662 16.251 0.008
2455820.63945 16.246 0.008
2455820.65035 16.232 0.008
2455822.50056 16.281 0.009
2455822.55086 16.241 0.007
2455822.59624 16.254 0.007
2455823.47776 16.272 0.012
2455823.5277 16.247 0.008
2455823.57107 16.251 0.007
2455823.61483 16.257 0.008
2455824.49527 16.265 0.008
2455824.55116 16.255 0.006
2455824.59027 16.259 0.006
2455824.62881 16.231 0.007
2455825.50984 16.234 0.007
2455825.56771 16.263 0.006
2455825.61411 16.264 0.008
2455826.49083 16.255 0.007
2455826.5396 16.252 0.007
2455826.57822 16.244 0.007
2455827.51688 16.24 0.008
2455827.55497 16.233 0.007
2455827.59731 16.251 0.008
2455828.47886 16.24 0.008
2455828.53041 16.251 0.006
2455828.56819 16.26 0.006
2455828.6057 16.235 0.006
2455829.49416 16.275 0.007
2455829.54107 16.249 0.006
2455829.57905 16.261 0.006
2455829.61718 16.234 0.006
2455830.51615 16.268 0.006
2455830.55411 16.262 0.006
2455830.59225 16.277 0.007
2455831.51524 16.257 0.005
2455831.55287 16.26 0.006
2455831.59019 16.255 0.006
2455832.48027 16.276 0.007
2455832.53625 16.276 0.006
2455832.57753 16.28 0.008
2455833.48266 16.258 0.008
2455833.5342 16.28 0.006
2455833.57388 16.283 0.006
2455834.48302 16.271 0.007
2455834.5334 16.268 0.006
2455834.57125 16.283 0.006
2455835.51437 16.279 0.009
2455835.55812 16.285 0.009
2455836.51697 16.267 0.009
2455839.51164 16.315 0.008
2455839.54901 16.31 0.008
2455839.58524 16.276 0.009
2455840.4948 16.282 0.008
2455840.54712 16.293 0.007
2455840.59574 16.298 0.008
2455841.49596 16.299 0.009
2455841.53543 16.297 0.008
2455841.57913 16.299 0.008
2455842.542 16.29 0.008
2455842.58413 16.301 0.008
2455843.49441 16.303 0.007
2455843.53693 16.29 0.008
2455843.58189 16.304 0.01
2455844.48192 16.331 0.013
2455844.52324 16.328 0.008
2455844.56291 16.32 0.009
2455845.48424 16.302 0.01
2455845.52398 16.296 0.01
2455845.56394 16.297 0.008
2455846.48409 16.262 0.015
2455846.52597 16.289 0.009
2455850.53713 16.308 0.006
2455851.48566 16.284 0.009
2455851.52603 16.308 0.007
2455851.56367 16.305 0.008
2455852.51509 16.278 0.009
2455852.5558 16.3 0.009
2455854.52022 16.336 0.009
2455855.49305 16.332 0.011
2455855.53826 16.32 0.008
2455856.49452 16.31 0.009
2455856.54318 16.329 0.011
2455857.52423 16.344 0.011
2455858.52097 16.333 0.012
2455859.51723 16.317 0.008
2455860.49262 16.322 0.011
2455860.53035 16.322 0.008
2455862.49374 16.303 0.009
2455866.5 16.331 0.012
2455866.52461 16.345 0.01
2455867.49956 16.322 0.007
2455868.50268 16.325 0.01
2455869.49225 16.307 0.029
2455870.49799 16.333 0.01
2455872.49776 16.328 0.012
2455873.49894 16.334 0.011
2455874.50236 16.332 0.015
2455959.88221 16.368 0.008
2455960.87688 16.371 0.006
2455961.87205 16.39 0.01
2455962.8767 16.363 0.007
2455963.87737 16.364 0.007
2455964.87243 16.367 0.009
2455965.8798 16.381 0.007
2455967.88485 16.383 0.007
2455968.87784 16.394 0.007
2455969.87141 16.372 0.006
2455970.88795 16.381 0.007
2455971.88777 16.363 0.006
2455976.85065 16.373 0.007
2455976.89432 16.38 0.007
2455977.84269 16.362 0.008
2455977.88842 16.375 0.007
2455978.86087 16.382 0.006
2455978.89862 16.375 0.007
2455979.85242 16.375 0.007
2455981.82352 16.395 0.008
2455982.82857 16.414 0.008
2455982.88601 16.392 0.006
2455983.83025 16.376 0.007
2455983.87766 16.38 0.005
2455984.81627 16.39 0.008
2455984.85073 16.382 0.005
2455984.89833 16.365 0.006
2455985.83462 16.386 0.006
2455985.87306 16.384 0.006
2455986.81198 16.372 0.007
2455986.84323 16.38 0.006
2455986.89063 16.371 0.006
2455987.82097 16.41 0.007
2455987.85751 16.387 0.006
2455988.80672 16.397 0.008
2455988.8444 16.373 0.006
2455988.89172 16.386 0.006
2455989.81435 16.378 0.006
2455989.85584 16.396 0.009
2455989.89409 16.375 0.006
2455990.81882 16.404 0.007
2455990.86026 16.386 0.006
2455991.80005 16.364 0.009
2455991.83478 16.387 0.006
2455991.88642 16.385 0.006
2455992.80428 16.384 0.007
2455992.85191 16.363 0.006
2455992.90702 16.363 0.006
2455993.81008 16.41 0.008
2455993.84929 16.371 0.007
2455993.89241 16.392 0.006
2455994.79682 16.396 0.007
2455994.84338 16.378 0.005
2455994.89429 16.364 0.006
2455995.7925 16.385 0.006
2455995.82307 16.383 0.006
2455995.86863 16.38 0.005
2455995.90683 16.395 0.007
2455996.81127 16.374 0.006
2455996.84886 16.378 0.006
2455996.8956 16.374 0.005
2455997.80468 16.378 0.007
2455997.84336 16.382 0.006
2455997.89101 16.377 0.005
2455998.78091 16.355 0.007
2455998.81956 16.387 0.006
2455998.87117 16.388 0.006
2455998.90886 16.379 0.006
2455999.80341 16.38 0.007
2455999.85198 16.385 0.006
2455999.89017 16.393 0.006
2456002.80003 16.416 0.011
2456002.83289 16.407 0.008
2456002.87363 16.387 0.008
2456003.81209 16.382 0.009
2456003.88561 16.388 0.007
2456004.77072 16.402 0.008
2456004.81853 16.373 0.006
2456004.8671 16.386 0.006
2456004.90471 16.384 0.005
2456005.7722 16.372 0.006
2456005.81553 16.364 0.007
2456005.87102 16.379 0.005
2456005.91849 16.368 0.006
2456006.78999 16.368 0.005
2456006.83896 16.386 0.005
2456006.88797 16.383 0.005
2456007.75604 16.357 0.007
2456007.78977 16.38 0.007
2456007.8469 16.394 0.006
2456007.88493 16.374 0.006
2456007.92258 16.355 0.01
2456008.77372 16.386 0.006
2456008.82108 16.375 0.006
2456008.87037 16.42 0.007
2456008.90871 16.398 0.006
2456009.75974 16.379 0.006
2456009.80975 16.386 0.005
2456009.85816 16.39 0.005
2456009.89558 16.373 0.005
2456010.74328 16.362 0.007
2456010.7795 16.384 0.005
2456010.82846 16.384 0.005
2456010.87767 16.374 0.004
2456010.91594 16.376 0.005
2456011.76559 16.377 0.006
2456011.82609 16.378 0.007
2456011.88351 16.382 0.007
2456011.92173 16.378 0.009
2456012.76974 16.386 0.006
2456012.81035 16.388 0.005
2456012.86868 16.373 0.005
2456012.90657 16.381 0.004
2456013.76547 16.394 0.006
2456013.80426 16.385 0.006
2456013.86574 16.378 0.006
2456013.90702 16.374 0.006
2456014.74172 16.38 0.006
2456014.78058 16.38 0.005
2456014.83997 16.391 0.006
2456014.87937 16.376 0.007
2456014.91905 16.408 0.009
2456015.75853 16.382 0.005
2456015.79741 16.392 0.005
2456015.88693 16.378 0.005
2456016.73615 16.382 0.005
2456016.77694 16.383 0.005
2456016.81721 16.386 0.005
2456016.87995 16.376 0.005
2456016.92175 16.387 0.007
2456017.75231 16.389 0.005
2456017.79044 16.391 0.005
2456017.82974 16.388 0.005
2456017.88728 16.391 0.004
2456018.7205 16.39 0.007
2456018.7793 16.386 0.006
2456018.81809 16.383 0.007
2456018.85844 16.384 0.005
2456018.9242 16.398 0.008
2456019.74621 16.378 0.007
2456019.7856 16.369 0.006
2456019.84285 16.381 0.005
2456019.88062 16.382 0.005
2456019.92055 16.367 0.005
2456020.73857 16.372 0.006
2456020.77649 16.388 0.005
2456020.83244 16.376 0.005
2456020.87147 16.373 0.005
2456020.91208 16.393 0.006
2456021.721 16.396 0.008
2456021.75978 16.377 0.007
2456021.79801 16.381 0.006
2456021.83755 16.383 0.005
2456021.89494 16.379 0.005
2456022.7081 16.415 0.009
2456022.74658 16.377 0.006
2456022.7848 16.381 0.006
2456022.82383 16.374 0.006
2456022.88093 16.395 0.005
2456022.92292 16.37 0.007
2456023.74077 16.394 0.006
2456023.78074 16.389 0.005
2456023.82103 16.38 0.005
2456023.86273 16.377 0.005
2456023.92919 16.418 0.011
2456024.72603 16.386 0.008
2456024.767 16.406 0.006
2456024.82757 16.377 0.006
2456024.86811 16.392 0.006
2456024.91838 16.392 0.007
2456025.72382 16.396 0.009
2456025.76568 16.4 0.007
2456025.8043 16.41 0.01
2456025.85922 16.401 0.007
2456026.69751 16.376 0.011
2456029.85392 16.384 0.008
2456029.91882 16.375 0.007
2456031.74869 16.398 0.007
2456031.76311 16.401 0.008
2456031.77596 16.379 0.006
2456031.78856 16.376 0.006
2456031.80255 16.384 0.006
2456031.81535 16.4 0.006
2456031.8281 16.379 0.006
2456031.84351 16.383 0.005
2456031.85659 16.389 0.007
2456031.8694 16.396 0.007
2456031.8843 16.394 0.01
2456031.90784 16.403 0.009
2456031.93022 16.367 0.009
2456032.67949 16.414 0.009
2456032.69202 16.397 0.008
2456032.70683 16.388 0.007
2456032.71947 16.386 0.006
2456032.73232 16.38 0.005
